	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
PDK1	6048.63081996267	5635.34456042069	4740.24376935937	4032.11298584741	7539.64987234153	5779.26271724621	3130.75639669384	3179.92039651888	5887.97811094623	5977.56757150818	5118.82138992211	6011.08647889423	6286.94812011561	7775.69090206586	5799.82120442852	2753.40363081429	6569.24158150702	4550.78358325017	6604.19225884213	5649.73060822458	5591.81261097215	6228.55201920709	5823.32960024106	5142.39322697287	3572.21346262264	4775.48973710131	4526.91606131495	5446.99516825646	6055.94241112508	5037.27671431719	1728.5378820034	3496.44698933371	3841.70007387343	7327.04054938504	6155.42027258648	4392.20367520315	4532.65071313781	8066.35126816055	4272.61103532964	4288.90079413937	5326.02388736246	8010.17724277142	5410.55993873041	8037.96565695512	4052.89231084514	5508.61513481901	6458.92224821473	6423.33302336733	3787.76960318952	6172.10591117044
PDLIM1	2196.58092639873	160.50039204759	499.557705517179	408.309592853718	5546.72952345157	618.170569862232	427.355668165736	11905.8475106598	323.142209593178	168.523817701111	342.625127658471	10864.7974445625	129.074352959473	380.395948625565	498.385919983411	530.665761933151	205.082596651071	65.5657214323669	389.397904327428	324.043092834277	217.336010705167	156.85662398424	2511.3273503415	866.219437136303	1741.9137965111	206.797221646211	520.911530411229	143.886468202024	300.479437265905	1809.77104420742	10.3938879456706	410.175842416309	468.333169170155	283.214568618048	327.960943959875	15139.0501662152	7747.72809361189	589.719404087663	2189.97591564173	3937.25656857917	1009.86226784951	340.39121489392	364.127621534753	644.06418337459	714.386385256419	399.558033735533	3824.31444841172	3458.01170245856	313.522226830311	222.343589211887
PDLIM2	995.490725077438	436.865343398048	314.308499332547	318.853050195052	676.437678041447	375.043494602055	337.284146616078	793.726217291567	326.710017220933	878.690975777291	861.083270908125	1287.03538666909	805.901035524048	423.240337727938	393.627644458197	248.826408293265	401.478381248461	340.892566000078	1174.74366438134	298.208199950751	434.264201194935	343.806574735287	427.494535958216	466.427593346207	278.397959489496	419.785918687386	388.194065501108	455.292033738773	928.168261641545	935.889455539859	344.426941850594	377.706419698285	319.98682590495	477.498078966809	492.438779095763	1138.56958877124	896.90220972278	865.857178034967	450.646506564367	485.283378478207	855.146665975453	640.987100500266	503.811693953395	1213.12407107402	427.976824722327	314.069707276533	1494.77823504063	1229.31872756257	368.143900500914	309.217771096048
PDLIM4	49.8385629835794	82.7089828309076	22.469394367475	88.3040896071748	59.1562112002488	52.572869010744	39.6073930941303	300.784641454659	29.509011829469	27.9572441322464	40.6495055664278	223.505709638539	61.6434958980806	36.5770175060589	80.2128137190736	79.9335591117044	46.1750507879833	66.2035763812387	34.0385735947848	93.9016252154642	40.3737250353167	52.2837355331199	106.644957814383	26.5893120050804	156.989807167667	27.2306846900556	53.5384634326521	56.0461599586568	22.9474079498179	62.4540267499579	81.413996179966	54.5361407936858	41.2451366658458	63.6401479412641	22.8480634955093	434.270549125831	237.550200883889	42.6248460970204	76.4728495703677	85.1102191578429	84.7043889889708	31.9038859692324	94.0544721775814	35.6624522090748	86.9772553266631	77.0411244151687	142.756159197242	54.7483300716702	48.8607724795552	87.6590935600513
PDLIM7	308.53555061626	300.764939929237	285.798182972822	246.604608665224	473.867211861222	415.756178799622	620.987486877746	365.276005391464	478.813871356549	415.886970411747	380.948666390181	221.0594370067	268.804475174639	385.084455475058	353.153942508327	800.634324576524	378.370893868505	340.890839046644	401.824684741897	420.968603792169	295.893350095258	827.893745382911	331.389152269988	474.505575499942	343.141658782514	423.336892650242	293.156956414676	576.041362640781	309.512274653637	515.775081325574	94.0679117147708	552.744499021501	283.014405318887	430.701866924144	364.293285942016	212.241664614627	325.758798714343	414.99729130756	520.379520859524	219.479857178035	456.475140942729	405.1478667427	316.407131378063	487.338632563926	386.103904275587	279.713789706969	222.98840187146	326.350082945606	384.654858798066	567.126362446377
PDP1	11655.0598908585	10086.4188603241	12628.8933047344	12887.0263255097	14206.4529361448	13077.9575033373	9168.25912604168	15936.5558800658	11212.9096982368	16659.4458553118	12124.2830317915	19882.5859854327	13535.1932373411	13523.0155024851	11580.8685481441	12453.1039912713	11972.5748753386	22652.4775852461	15917.528046631	13551.6960108348	12911.3099476406	14832.3035582369	13231.2441944556	11089.9807796239	16392.4341096794	13567.9610466699	12615.5055897562	11503.9548801015	12474.7745441232	13143.8855707046	7927.5974639219	13646.2567453246	13464.3983009111	11854.6423641442	13350.727480511	17590.8904703275	13097.2085978305	13136.9208323073	12067.9711874182	16840.7567347944	10097.1255906634	11036.9859162573	7163.10265920048	10232.5148900323	15955.1831005618	11382.8581491628	17161.9257910613	16413.9404625514	13999.2053766411	12104.5640430799
PDP2	1397.23541712568	1815.1060278127	1864.55665573685	3698.01232681865	2555.31343330007	2514.50188571651	895.222190541609	794.853833318213	1294.13774154668	2985.20173926567	2132.7876239324	1714.54298234814	4254.3729441802	1878.83489936365	2821.47186394329	707.50841735896	3101.11378355085	3264.9559351469	1501.05596041939	717.241073627185	2879.20342409829	1108.67077074612	1091.78584773001	1429.44926320974	1419.66076057232	3046.38972025298	2447.39707584339	1163.36186316567	1517.94095115281	830.829757384103	1577.99660441426	1214.54663001076	2112.19527210047	2049.29168146295	2743.45913341282	814.989786998276	1143.81620128566	2046.5188377247	2317.70031785015	2031.17417508003	1300.3014719605	1681.18277841859	1151.89286862194	862.29927066188	2440.28157959538	2363.20637158335	3393.75111425757	1903.4128202802	2173.48223797613	818.905895618139
PDYN	1186.656353115	1452.46589509973	1545.75695641468	675.2838894361	654.611868997784	1600.33538537306	571.208569317902	288.125849544447	1286.17852745629	950.849544447181	772.940341049003	1083.88821103177	717.72198965772	1951.44003939916	1375.008729377	185.946817286383	1687.99349298202	4195.10096035459	967.259578921448	1091.39177542477	620.757448904211	1355.98079290815	677.358969465649	679.125658704753	2585.07027210047	2014.86421447919	1006.46368505294	1625.17384880571	861.423085446934	756.667261758188	1346.35483870968	715.348824181236	3252.92612656981	652.390088648116	964.557676680621	296.849796848067	1695.30133587786	1227.73183944841	766.744933513913	1214.53086062546	2251.02184806698	2369.17828121152	1476.97442748092	1645.83909751293	591.420733809407	1436.4401809899	755.026785274563	3920.59768529919	905.686284166462	1287.03619798079
PEAR1	561.509878465247	533.587359381278	667.863599839293	581.818501406187	979.090237042989	486.406588991563	1066.47873141824	1351.02738047409	1108.9094264765	182.24889513861	447.092185616714	1021.10046203294	146.123744475693	988.941969666533	706.496971675372	233.489222579349	422.496469465649	400.66733627963	373.817115307352	845.187022900763	239.567496986742	290.942748091603	992.201305745279	1465.57567296103	237.874824226597	188.213599839293	143.209541984733	603.465824628365	252.668862997188	637.482121333869	1181.84539473684	721.21023503415	677.125954198473	450.441964644436	220.562128364805	1993.59122137405	1145.49616311772	821.412213740458	533.287605464042	890.079007633588	609.060847730012	577.488398955404	1203.3889564082	985.209582161511	378.249201486541	800.154866412214	656.25820610687	750.944314985938	133.653701285657	175.104861390117
PECAM1	1024.0609348877	284.830400536554	586.464326909369	1713.5419782527	3298.46619577755	363.628973936935	543.728121476432	8300.00281626252	190.385206197592	497.263630943895	731.302419678845	6182.7020710481	788.053979445042	324.476381562747	1818.25939196983	363.928198265918	925.861628909136	184.750780855117	1554.72931349551	124.172125092342	1013.66580697002	169.300172371337	2028.14708718361	1103.81816379165	2353.24868615456	803.519165619046	1071.97362718542	260.668514042432	1333.38385152737	1100.04608665224	501.791383701188	284.420282144662	419.46220142822	544.358371674076	990.061623077023	11285.1445210539	5971.56625150663	166.767791184437	850.883852823391	4390.91866535336	497.936843401288	449.606834588318	772.973674166332	650.901577262536	1612.47836318511	408.893517606501	3073.68299679882	3231.97409634651	538.821675047629	87.7561528791197
PEG10	6822.52612276274	7633.87784031999	6737.99502974378	6216.60800587099	8123.17628922096	8286.87727938413	9626.89003186602	6888.98240419135	8284.49929326132	6373.37787555567	5974.51564593891	8781.24029309607	8140.91987324875	10564.0971463958	6419.12056492114	7827.03420809627	6592.45544970451	6150.96477727809	8304.11777174406	8270.9743905442	7044.16083995386	7702.11234917508	6604.81800924066	8558.79923826125	6568.4559193516	8847.48454587281	4241.03557621276	8380.71028047603	8409.54834043987	6870.09125312666	3907.68500636672	8281.65166101816	6941.47057375031	8678.8008984694	7635.6169679655	8241.13604407781	10656.8440036159	9754.07818271362	5750.10689193743	9066.98366781581	12042.2269725502	7725.0463223668	7078.5330679992	8124.10717252686	8322.2473861604	4010.61504709431	8719.00862780103	7861.60621832839	6511.80488301754	8702.28573465182
PEG3	46063.0873329748	35364.1609970969	47558.7075065773	41387.8012529323	54549.2471532809	45667.843232805	44045.0090770357	32713.2918878549	46614.3415171918	49662.1641707383	39254.0049031869	44778.5903643775	46531.6451353698	67139.0257374383	43318.8867439314	33536.4767774984	53443.0020561438	44416.5344224264	46912.5075791547	44591.3657966018	47951.3746192926	50216.9036567348	49772.245349538	53695.5710461515	41845.7667705647	60294.4244420612	38056.8155195765	51153.4052621859	45970.3574216877	42756.9776954082	18284.9047113752	48500.6659854975	52195.0909874415	56300.1740276572	52044.691218134	30949.7266252155	44786.2090498192	67698.6452844127	36850.0181634676	49504.5781149963	57564.6423207273	50528.7842766236	45321.1111591	55415.0727462124	49464.6749189984	38764.1785520808	56527.3107178035	52124.3790439223	43457.5294635104	44047.1841003642
PELI3	281.20174274874	257.983612977747	302.961443253541	380.103500563771	240.832491349033	225.600798351456	459.978368126207	268.305677885924	333.389522366153	175.80946487124	135.133042159696	240.057097681411	160.275418292098	412.598422170453	218.570704081831	341.891819651628	252.516355269638	226.696120996902	473.67736880986	430.123368628417	107.559319068417	356.788106377739	219.850984331057	430.921698376081	221.746905335087	282.177572285799	174.819724205861	501.153781072202	347.014244611776	242.320020995606	37.5507746179966	320.9380320183	314.108101452844	420.147354488783	138.654257685429	206.028047278995	345.428646042587	561.022408273824	207.014155186044	295.612090618074	417.857805311111	222.815913406084	381.160232523102	399.29116888503	177.961690227323	84.9410351514405	215.810720881556	242.787352091136	247.273171713604	258.825451340738
PENK	1633.67474889514	1391.93772599438	2359.59421454399	963.050622740056	1374.73354760948	408.20369626356	1667.83105664926	82.997067095219	381.853153877059	1815.47498995581	1269.33220168742	960.733186018481	1060.30112494978	1146.40799517879	462.530313378867	844.362856568903	1050.70076335878	1303.85606669345	998.501064684612	861.324427480916	564.891522699879	987.431297709924	833.60683005223	1249.92659702692	1023.42215749297	1361.89421454399	798.111450381679	1404.18662113299	445.66789875452	479.868019284853	140.210526315789	1706.2612294094	1263.85114503817	1330.57719967859	2261.77113298513	100.569465648855	1122.52223784652	2876.69465648855	699.746705504219	2260.57480916031	1525.91828043391	1483.11239453596	996.780695058256	1280.00781438329	1790.90351546806	627.490839694657	1308.51984732824	886.889493772599	1002.99628364805	545.010044194456
PEPD	1324.37984275976	1227.42640764525	878.538802991226	1185.82579640742	1314.76881374823	2289.01284360865	1242.09345069921	3483.21536988556	1666.27857816327	1438.48830661362	1713.00754513407	1745.38252925777	1570.14836895242	1355.34220975518	1855.98297881647	1438.81592166824	1141.45603607486	1226.59506344043	1343.99111185993	1477.29315439547	1104.55820124678	1427.63820487565	1746.84424467658	1444.83828069311	1343.34601358882	1273.85412557187	1675.7796540261	1323.71271578818	1764.58922743944	2333.97793517282	980.663943123939	1319.05385113856	1124.30078798326	1575.47375484389	1993.45812688734	2500.51420216695	2221.17383487344	2151.24686037922	1626.91376281445	1641.38347081999	1241.31664063816	1783.69980008813	1063.26281137003	1504.00955138091	1238.18179813761	922.273938069441	2563.97064762374	2619.38645977786	1177.30449542503	1309.91919283557
PER3	9660.27459231911	8092.80837094506	11141.9444134838	10163.3089626615	11284.5159177802	10447.5310333208	9353.89639777926	11996.5026899001	6150.37259627846	9000.33463691857	10709.052426159	9665.59026620355	9646.23034253943	9282.24695636607	10370.1982394309	8362.38934100364	8237.70005386604	13729.1373656994	7290.79138985731	9311.00172371337	8478.10291411242	9382.13426495937	9944.58883085577	8768.49998801177	11039.2254334394	10395.466994129	12396.1074612164	9648.44907714913	10522.4399143327	10450.9113680841	9716.35595288625	10674.9085863282	6363.09332676681	9153.39274063946	12706.297108811	11947.7930066486	11342.8912816392	5622.26877616351	10697.5044576783	12168.9532627432	7182.48822755609	11965.4068328063	6693.79090749297	10617.4492515455	8973.43373172605	7985.16407134942	9437.86107793647	9955.72215230887	9941.70779696795	9870.16953304216
PEX11A	1384.48338763138	2808.55533419627	1233.76086393033	2339.11260189997	1893.47731567283	2509.54659858215	1041.15331936326	4788.25787076038	1033.29585296271	1454.17339195687	2286.80216047383	2560.92426482977	2461.49945566946	1260.05963942962	2251.36174352635	802.794988756982	1755.98088063285	1482.03738708381	1002.99625902357	1308.98818025117	2297.68152127425	1401.93646885004	2308.72734029731	1536.67019498697	1682.39754476147	2288.35602522065	2306.37026594435	1418.78973977436	1231.14133931233	1907.9348293783	1351.17736629881	1577.4506148019	1188.21718788476	1763.85861305875	3053.36094371687	3520.95509726668	2167.56504620329	1878.72839202167	2138.05965862699	1695.28476976114	1005.1314772094	2080.4194058697	1602.56559110084	3387.49460594357	3446.91987154771	1779.60261788968	4064.62225129279	2716.80185785197	1821.53304823481	1490.22094635752
PEX16	433.122462706878	1437.38849324123	462.96747625034	508.80877635791	790.314466232066	1771.63502637411	310.753554348812	1487.2588482873	1235.0236103371	532.229866250211	718.139930857061	697.890457691261	948.158205782864	528.284529348488	640.776560090203	278.575231988491	705.668068209801	339.580139711505	347.305145219611	131.078182713617	387.063566790653	338.857732085693	537.94659501808	1249.22868557135	727.257793970891	695.516669798727	1347.94199088894	336.617329151492	597.549309866639	1447.61994712218	260.358234295416	1346.83291936132	493.375892637281	683.177033139362	2764.76705471818	1129.75065870475	1567.62692848534	653.369490273332	595.18564619811	710.690845850776	1319.94423106831	530.982144014308	442.852932904781	697.971315400666	474.617780168224	274.848504063039	1247.29799926127	1106.67074288158	793.566641610182	275.069233660364
PEX2	7180.5934141675	6651.30925386215	6304.51858499981	6451.34141350977	6415.27744786739	8467.20855635765	5306.60957608639	4734.55565812154	6303.7052583788	4948.36864785702	11231.4593252245	4176.34473846214	5353.19531098122	5271.48473322944	5914.92500137703	6901.24808172086	6016.61199673726	8299.73992016485	6223.01848844594	8392.88389559222	7345.10653326248	6353.93843880818	2762.49123141824	7711.77289395923	8426.45536773092	7067.62261725787	9459.74386234917	5390.39277619915	4853.66468007621	7904.39574450161	8964.77297325976	8205.52226036496	4174.57091849298	7198.25240963465	10027.5429330182	3712.85319502586	6148.60961229409	7746.21743412952	6673.86891645822	3892.98737379956	4483.35686796096	5844.34056056325	6222.58493119727	5715.0056769139	5648.63716133244	7042.84817624969	7543.37078613642	5681.3024326391	7413.03781193704	8307.67472362265
PEX5L	27934.8372047493	25157.6576245966	26579.909971617	31134.2474257702	26574.4886390441	33471.2282170583	26172.7648633828	20407.36074502	33349.8795551232	27534.0871252867	22365.0577823067	18090.2404719475	33166.9032582071	28307.957747557	23179.7572958922	41703.4187458689	22933.7048894977	39067.5940687412	26972.3631067017	44818.7564639251	34125.1063226584	35803.8159935976	34432.7120630775	31831.4930471494	28986.2824642135	27535.1446490364	27693.5779795617	31601.1688254935	33533.5911261162	31892.1972355785	16578.5646752971	39706.8507842572	33903.0999753755	24774.9816589769	29016.2644047519	11167.1487749323	22984.719937726	29174.8829106131	21165.0279005042	21640.8497352869	22732.5473007037	31891.9047348657	18223.7860511249	29284.1044301378	29889.4107867358	16316.5387050603	23499.0134172618	26462.5653080004	36280.6990577088	44951.6489068028
PF4	118.598005417385	51.3537306082246	220.925141590741	477.993720758434	138.803250430928	207.452844127062	117.667077074612	12.5014774686038	115.89743905442	354.977468603792	400.961462693918	39.6534104900271	86.1686776655996	274.54789460724	283.080398916523	89.1466387589264	169.793031273085	78.4799310514652	277.081876385127	18.3770007387343	159.773824181236	179.901378970697	51.4503816793893	127.066362964787	190.252647131248	437.763851268161	229.589017483378	34.0849544447181	73.8444964294509	332.921324796848	311.225806451613	232.867520315193	360.697611425757	202.482762866289	77.5350898793401	80.9561684314208	30.0458015267176	68.1423294754987	219.012927850283	53.7493228268899	136.668431420832	357.723097759173	136.69465648855	64.981039152918	221.079537059837	193.548140852007	69.2639743905442	203.061191824674	240.889189854716	32.628170401379
PFKFB1	1.09720512189116	1.21170893868505	1.43831568579168	3.89860871706476	1.82307313469589	2.2826889928589	2.21250923417877	0.215033243043585	5.34394237872445	4.28324304358532	3.99538291061315	0.785951736025609	7.34129524747599	1.69982762866289	2.18055897562177	0.279549372075843	6.48159320364442	5.80829844865797	6.14559221866535	0.410982516621522	1.43616104407781	1.08403102684068	1.50763358778626	5.51274316670771	0.52068456045309	2.42218665353361	2.89325289337602	4.98941147500616	7.43025116966264	9.11197980792908	0.32258064516129	2.30201920709185	5.82319625707954	1.3246121644915	6.16953952228515	0.204013789706969	0.916030534351145	5.79820241319872	0.944040876631372	5.09935976360502	1.76378970696873	1.47001969958138	14.3931297709924	9.78207338094066	5.28428958384634	5.02733316917016	3.08593942378724	6.13512681605516	2.1225067717311	0.466633834031027
PFKFB2	8956.75368054926	6579.71398589277	7905.5864772742	10346.6142915927	8580.45569797431	6448.23820941173	5243.50699934551	9675.00940817014	8896.26698197877	7079.43448593165	7358.84374829897	12153.4512237717	7040.85370468772	4805.87702098913	10434.1734744165	10063.9031687813	6868.05608532381	11695.1672714784	8269.94932995503	11095.394730362	9943.73838437512	8022.49667569564	5890.22779228606	5353.85383364222	8749.55024446273	9577.03244501614	11152.0336185669	7638.47518030949	7380.25090851359	8593.28223862414	5668.76156621392	5319.43666390181	7132.37182959862	5768.58629064659	7132.28232561982	10518.0235225314	6858.4021795902	6912.04974144299	8006.50896622559	8441.32216818518	9033.08963665937	5884.65484421778	4244.91946062676	6132.20623550072	9928.822262633	5024.19108901748	6037.29934745137	6559.07551030988	7788.27793987092	13378.1914877072
PFKM	13111.8617669358	17035.983522661	14564.1056908462	12906.9824631605	9303.12858253736	12745.2236939307	11191.9059879599	6833.84708297153	10475.8495298669	14025.148761	15075.7020726681	9684.72672047331	20172.2097357405	16218.1386633445	12411.6981729286	6675.64962966083	12940.9780349668	11305.8741624438	9177.99262432121	6122.69711893622	15006.0462194948	9513.3720142822	16693.5917135396	17344.4502268044	9980.62355655205	15552.3129489107	16263.0568148239	16044.8552971786	13365.6691882995	9797.62276597675	12061.4008913413	14601.1747181145	14854.3154395469	15946.5616635778	17648.9310495211	10934.1681174588	10614.1358879068	12943.4150455553	11468.537962843	10605.0659751293	15448.4977219119	13147.4450550163	13487.6436420249	14745.1486194093	13258.369940318	16338.3006771731	13454.7248768776	11977.9281995619	19970.2714087145	8670.81964514833
PFN1	1616.48142366736	1332.87512595744	1687.90645290893	1349.89918220817	2281.48841094364	1356.30170168094	1423.11607727226	1328.38564133802	1830.72337518954	1404.79923275315	1253.19689018779	1384.08014489561	1720.66335100248	1702.5980268828	1541.51897842442	1663.11635016654	1541.36173818025	1859.57793322879	1549.78455397296	1819.47562176804	1683.65728236499	1789.7439670032	1701.80721173162	1618.0050567659	1693.89960301131	1706.53709807022	1342.27304851022	1569.18589009383	1214.5204597001	1591.42644085589	1245.62887308998	1271.35657230524	1457.32295001231	1590.66883351262	1580.03102125157	1498.29176311253	1883.31803937324	1663.62730854469	1363.1467301287	1112.89671263236	1418.21574411281	1529.97460519836	1387.44410154681	1659.27111160072	1539.41551220532	1256.62063377247	1556.38261204137	1729.73294366179	1821.44696543825	2056.21885975712
PGAP2	1830.10513031532	1703.00780207105	1935.32607343278	2157.19524455993	2687.0255576148	1240.31183659716	2442.79296647183	6522.36388982491	2692.23504711051	2868.91614069648	1356.26018513718	5822.33323559144	2095.19869360671	1629.26813463109	1280.56318446325	3512.97297301676	1442.72411351884	1744.48972900115	1818.38102165658	2633.67163260281	1652.3356510582	1171.54752524009	3476.81061671354	2468.68846796874	3654.05410742752	2295.99946052956	2802.10363826644	2311.67037545847	1418.92921434959	1819.19359050791	2091.40067911715	1661.97647552457	947.221250923418	2237.550671341	1855.97626492049	8107.50723344004	6787.99111088791	1979.54814085201	2070.24818070478	4474.87844742674	2951.45054530256	2050.25657408727	758.072418642025	1269.93205426457	2723.59269171451	931.516282935238	4651.50840310268	2613.44445884472	1248.50431576355	1703.73027125805
PGBD5	2587.60946341321	2762.10297486359	2298.48642413717	3187.47362750943	3083.97278476911	2870.6426340414	2962.22061344108	653.962629440506	2231.55718791716	3411.18207208492	3714.35512156715	1241.0975411164	3129.68857165075	2732.20973331044	4387.36652836999	954.123537759691	4057.64760219158	3084.76233167874	1637.92455254734	717.02327013051	3429.08012999132	2140.18757695149	2125.03211128967	2223.88602236939	2484.98002906336	2355.06626284685	3397.12572642206	2507.71961388172	2327.02173822885	1931.86267966148	3504.70256791171	1614.25308648375	4272.25991135188	4049.51976179059	3916.92396236991	476.380589756218	1332.46256528726	3933.87847820734	2978.85754707811	2245.64404703275	2408.698966744	2951.37546656903	2520.58004720771	2377.62936954859	2048.78646382794	1827.59933821719	2919.89330214233	2146.06352985394	2698.70739722521	2576.31501185863
PGF	403.209350173019	355.676907424928	383.067944115398	153.83694060317	137.346945916873	318.000946098316	1886.8056351171	132.021339053124	1994.60862634301	301.720632071437	208.774546715224	199.983248875698	327.563401547454	1973.81235500719	312.979182596975	220.308690496248	1913.32873676434	136.633390142433	326.395258492204	1666.519576459	456.76185538952	354.042723467126	522.325030132583	3531.25014580282	66.793714926321	426.874395728301	96.9633095296725	1814.39804818621	359.365906763955	1839.1860638422	83.7130730050934	1932.94624735935	2085.70278256587	1861.43964087145	257.894960406433	52.4634326520561	296.964142225794	3514.73110071411	151.601190399046	303.054912583108	553.643178371933	524.893249653313	1913.80484130173	2007.34018390596	491.5610330616	1730.73257818271	237.321349421325	265.385985432678	246.75483417359	259.884057595355
PGLYRP1	43.324575308778	17.6327814156482	99.933053823922	21.89626291165	25.1004484246815	32.6964450031753	15.7321306490494	3.20474928394614	10.6614389604583	55.9466523671898	82.572833370054	30.9944497725476	52.2329993908682	7.14112700721886	27.8166638856128	43.9200506421804	24.3679281580891	37.2703573141176	18.0822684327169	26.2737010588525	67.7407269404736	30.1586431913322	11.7280032141422	5.300822003914	40.1979828179474	40.3685376948898	62.9775917261758	19.4984127742713	11.4929010225638	16.9556532614471	35.897230475382	22.5761212237069	13.5332430435853	16.2274864241372	29.288782335826	1.40384141836986	2.17617517075131	6.57067224821473	30.4132667608445	19.6073627185422	24.4072078435439	16.8612208232351	18.1220997388509	5.08510348760352	17.8803408383986	42.0919185545432	38.5741966264467	22.3999889837867	107.082948440882	44.1863424875906
PGM1	6383.43172053811	6571.93362893506	5062.40232506901	4291.79820403323	4760.0060070763	5929.96249303387	4183.63173933047	10912.2413668529	8917.16452552521	5447.38001075701	8423.9395452896	5309.1178459415	7802.66460166669	6401.20095355046	6602.65576115554	4011.99348909395	4809.02240827382	6470.82834147669	7511.18660169261	5966.71706476237	6079.43069181819	7626.10422309776	8274.36284652471	5995.4976444744	4537.43820552366	6980.72087345611	6482.17886604285	6223.03319930274	5866.78857294677	10976.7607019272	3541.68824278438	5699.41007043896	4470.82393499138	8419.26957969906	4834.85252854495	5053.36576582123	9668.33763559662	4738.31088401872	4427.03465733097	4152.23230115735	7677.81187385788	5714.16350004536	5665.25567496987	9953.23469556371	4733.08897698259	3402.80368135927	8486.68342157104	5127.88641312096	4959.85801235112	3475.47311395949
PGM2L1	30929.0109641293	34343.0096282514	41015.0148070867	33270.4228573465	42433.1337407172	37866.4255757591	30473.825980686	33687.2926094169	33139.72081473	49235.5567853394	34686.7978149017	40474.6505935795	48249.4303645719	49236.6809263177	48225.2393861215	18415.8401688397	46900.5518545309	38500.1935905079	28052.4678508016	22576.0593449889	37436.7574715846	30389.1939793154	46076.7440337485	44504.5138729766	30391.5470655562	51263.9922264415	35257.1711647377	36776.9253704202	53062.0456220272	33853.3771011807	18175.433520798	31395.9813293005	43913.7845358286	41056.3857848728	46585.9004604939	30593.6306574735	32978.7498392929	49198.9678650579	33473.1320429243	41515.2337601576	41193.1232630024	38927.828100902	35355.7726722579	44762.2742317811	37944.8184779967	31442.3130278872	45245.1885403841	34067.9555294911	35033.868438468	19797.4082090229
PGM3	15881.4917952702	8386.22671893428	13597.6088985083	14193.571331601	12860.5166357781	13951.3224510427	12889.0117529225	15950.6416526264	12946.8805433423	11292.7578895527	12282.6472229422	11426.7014661284	15841.5195958994	11174.1342305337	11332.3084830512	14256.6679047486	13065.8945472174	17120.9040649827	11300.9846751513	22455.9255109579	14165.2152341269	12042.5371213987	12522.2907492969	12825.9479804689	13120.6571385872	9364.35809205666	11391.3954260034	20560.538118123	13674.0117847562	16471.8461423813	9303.20856324278	17543.0153671315	10122.6812361487	16416.564929885	14449.1247761927	10030.3414983994	11419.4333366814	14890.2778872199	9971.42728942832	14274.1732885989	14753.0418204616	13181.7138886909	10364.6449703696	15998.6191860314	11932.8158742823	11002.6370059714	12349.6364534597	13107.9331173292	15420.8415135467	20711.0459311292
PGM5	80.9721189362226	64.9137219896577	82.4474267421817	460.032596651071	1162.87136173356	670.987441516868	75.3385557744398	1614.94380078798	295.782411967496	131.300787983255	473.547112780103	964.202148485595	694.021423294755	323.721958877124	493.585576212755	79.5534782073381	100.128822950012	721.582122629894	354.779377000739	15.322334400394	69.78441270623	22.8575474021177	130.881106870229	44.8069687269146	298.364934745137	83.045007387343	241.220247475991	59.0810453090372	382.658717064762	81.6363580398917	574.673387096774	38.3891960108348	21.4521053927604	84.0806574735287	138.834018714602	2098.41724328983	1187.55782442748	26.7611425757203	219.827006894853	851.385132972174	29.5682898300911	1018.23891898547	93.5395038167939	29.3587232208816	406.912109086432	449.275092341788	804.584074119675	790.266165968973	998.214940901256	340.018468357547
PHACTR2	10744.7301283713	7261.69844898197	9815.43906090022	15619.6945074457	23496.5980754027	10094.2450265037	7614.75633594266	35577.3991251831	7304.10020055988	9246.91465674775	11333.834660247	23351.5644279993	10577.4132829612	9740.6953255615	12092.2602901152	10716.2329112612	10623.6804420094	12540.4263566143	9185.65283635091	8587.97414429943	8740.92997252427	10500.4860256095	16186.9543792688	9416.43570613927	20284.3438273565	7857.2503512228	10177.9380817533	7409.35101381563	9774.43812711414	12613.8557945282	11548.4518251273	10065.6363366555	7562.60009849791	9943.94178514496	10281.7581704662	39245.6549002709	20021.9886701487	9796.9683575474	14513.9541874571	17253.8510588525	9231.36342876398	8427.14421843207	8964.39526918441	8320.84543734367	11262.5015898988	9003.59517975868	17623.196330953	17425.5019258933	10825.3221902176	7276.24647805181
PHACTR3	8444.99467511891	6899.97902626395	8726.48208893324	8878.86639925349	6756.21559766197	10201.4182532174	8490.19717806737	8963.39799893726	10200.1544772807	7883.14367410153	6676.08728210578	9883.57818789772	7859.06979095115	5634.97614098809	7307.52422287095	15222.5237629441	5982.463429574	11851.188584611	10142.1689323345	15965.7297463679	7971.33352233699	9669.60988672741	5218.6838690237	9814.97678559857	6808.00452879768	6320.2417663526	8633.28733070672	11416.7105967872	6402.87113816923	10379.4986618541	6080.14526740238	7618.21670932749	4945.65341049003	6643.77246853899	7134.70444844412	5320.23217187885	7190.34586179188	6320.9668800788	7075.05091175365	5945.94916276779	7268.20345779494	4565.18599742091	5804.92912314182	5021.884452235	7613.09995156106	4790.0424741443	7017.26045924649	7127.86536826553	8106.40336917923	12194.1000920178
